tableName,tableExtends,columnName,columnType,key,required,refSchema,refTable,refLink,refBack,validation,semantics,description,profiles
Clinical observations,,measurements,refback,,,,Measurements,,part of clinical observation,,http://purl.obolibrary.org/obo/NCIT_C25209,Annotation used to indicate the size or magnitude of something that was determined by comparison to a standard,"MOLGENIS_RD4, FAIR Genomes"
Clinical observations,,molecular diagnosis gene,ontology_array,,,CatalogueOntologies,Genes,,,,http://purl.obolibrary.org/obo/NCIT_C36391,Gene affected by pathogenic variation that is causal for disease of the individual,"MOLGENIS_RD4, FAIR Genomes"
Clinical observations,,molecular diagnosis other,text,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C20826,Causal variant in HGVS notation with optional classification or free text explaining any other molecular mechanisms involved.,"MOLGENIS_RD4, FAIR Genomes"
Clinical observations,,is solved,bool,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C25587,An indication that diagnosis is given and the case is no longer considered unsolved.,MOLGENIS_RD4
Clinical observations,,date solved,date,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C119798,"The date on which a case was considered solved (i.e., when a diagnosis was made)",MOLGENIS_RD4
Clinical observations,,medication,ontology_array,,,CatalogueOntologies,Medication,,,,http://purl.obolibrary.org/obo/NCIT_C459,"A drug product that contains one or more active and/or inactive ingredients used by the individual intended to treat, prevent or alleviate the symptoms of disease. Any hormone therapies, gender-related, or otherwise should also be recorded here.","MOLGENIS_RD4, FAIR Genomes"
Clinical observations,,drug regimen,text,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C142516,"The specific way a therapeutic drug is to be taken, including formulation route of administration, dose, dosing interval, and treatment duration.","MOLGENIS_RD4, FAIR Genomes"
Clinical observations,,medical history,ontology_array,,,CatalogueOntologies,Medical history,,,,http://purl.obolibrary.org/obo/NCIT_C18772,"A record of a individual's background regarding health, occurrence of disease events and surgical procedures","MOLGENIS_RD4, FAIR Genomes"
Clinical observations,,date of first contact,date,,,,,,,,http://purl.bioontology.org/ontology/LNC/MTHU048806,The date on which contact with the individual was initiated,"MOLGENIS_RD4, FAIR Genomes, JRC-CDE"
Clinical observations,,date of last contact,date,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C156916,The date on which contact with the individual was last made,MOLGENIS_RD4
Clinical observations,,classification of functioning,text,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C21007,An individual's classification of functioning i.e. disability profile according to International Classification of Functioning and Disability (ICF),"MOLGENIS_RD4, FAIR Genomes, JRC-CDE"
Clinical observations,,material used in diagnosis,text,,,,,,,,http://semanticscience.org/resource/SIO_000641,A description of one or more materials used to make a diagnosis,"MOLGENIS_RD4, FAIR Genomes"
Phenotype observations,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C16977,Beacon v2 Individuals PhenotypicFeatures,"MOLGENIS_RD4, FAIR Genomes"
Phenotype observations,,part of clinical observation,ref,1,TRUE,,Clinical observations,,,,http://purl.obolibrary.org/obo/NCIT_C87853,"A reference to a specific clinical observation (e.g., ""Ind001_Phen001"")","MOLGENIS_RD4, FAIR Genomes"
Phenotype observations,,type,ontology,1,TRUE,CatalogueOntologies,Phenotypes,,,,http://semanticscience.org/resource/SIO_010056,"A term denoting a phenotypic feature. E.g. ""Abnormality of body height""","MOLGENIS_RD4, FAIR Genomes"
Phenotype observations,,excluded,bool,,,,,,,,http://purl.obolibrary.org/obo/HP_0040285,"An indication if the phenotype was observed or not. The default is ""false"", in other words the phenotype was observed. Therefore it is only required in cases to indicate that the phenotype was looked for but found to be absent.","MOLGENIS_RD4, FAIR Genomes"
Phenotype observations,,modifiers,ontology_array,,,CatalogueOntologies,Phenotypes,,,,http://purl.obolibrary.org/obo/HP_0012823,"Additional terms to characterize and specify the phenotypic abnormalities defined in the Phenotypic abnormality subontology, with respect to severity laterality, age of onset, and other aspects. E.g. Exacerbated by tobacco use","MOLGENIS_RD4, FAIR Genomes"
Phenotype observations,,severity,ontology,,,CatalogueOntologies,Severity,,,,http://purl.obolibrary.org/obo/HP_0012824,"A value that describes the intensity of the phenotype (e.g., ""Profound"")","MOLGENIS_RD4, FAIR Genomes"
Disease history,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C15607,History of diagnoses of an individual at a specific timepoints,"MOLGENIS_RD4, FAIR Genomes, JRC-CDE"
Disease history,,part of clinical observation,ref,1,TRUE,,Clinical observations,,,,http://purl.obolibrary.org/obo/NCIT_C87853,"A reference to a specific clinical observation (e.g., ""Ind001_Phen001"")","MOLGENIS_RD4, FAIR Genomes, JRC-CDE"
Disease history,,disease,ontology,1,TRUE,CatalogueOntologies,Diseases,,,,http://semanticscience.org/resource/SIO_001331,"The diagnosis assigned for this particular observation (e.g., ""Spinocerebellar ataxia type 34"")","MOLGENIS_RD4, FAIR Genomes, JRC-CDE"
Disease history,,age group at onset,ontology,,,CatalogueOntologies,Age groups at onset,,,,"http://www.ebi.ac.uk/efo/EFO_0004847,http://purl.obolibrary.org/obo/NCIT_C20587","A categorical value that groups this individual's age of onset into groups (e.g., ""Adult"", ""18-24 years"", etc.)","MOLGENIS_RD4, FAIR Genomes"
Disease history,,age of onset,period,,,,,,,,http://www.ebi.ac.uk/efo/EFO_0004847,"The age at which manifestations of the diseaese first appeared (e.g., ""P32Y6M1D"")","MOLGENIS_RD4, FAIR Genomes, JRC-CDE"
Disease history,,age group at diagnosis,ontology,,,CatalogueOntologies,Age groups,,,,"http://www.ebi.ac.uk/efo/EFO_0004918,http://purl.obolibrary.org/obo/NCIT_C20587","A categorical value that groups this individual's age at diagnosis into groups (e.g., ""Adult"", ""18-24 years"", etc.)","MOLGENIS_RD4, FAIR Genomes"
Disease history,,age at diagnosis,period,,,,,,,,http://www.ebi.ac.uk/efo/EFO_0004918,"The age at which the diagnosis was made (e.g., ""P32Y6M1D"")","MOLGENIS_RD4, FAIR Genomes"
Disease history,,has family history,bool,,,,,,,,http://purl.obolibrary.org/obo/HP_0032316,An indication if the diagnosis is present in one or more family members or other relatives,MOLGENIS_RD4
Disease history,,disease severity,ontology,,,CatalogueOntologies,Severity,,,,http://purl.obolibrary.org/obo/HP_0012824,"A value that describes the intensity of the disease (e.g., ""Profound"")","MOLGENIS_RD4, FAIR Genomes"
Disease history,,disease stage,ontology,,,CatalogueOntologies,Disease stage,,,,http://purl.obolibrary.org/obo/OBI_0000278,"A part of an occurrence of a disease process which is associated with position in the normal progression of the disease (e.g., ""acute onset"")","MOLGENIS_RD4, FAIR Genomes"
Measurements,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C25209,Additional clinical measurements collected as part of the clinical observation,"MOLGENIS_RD4, FAIR Genomes"
Measurements,,part of clinical observation,ref,1,TRUE,,Clinical observations,,,,http://purl.obolibrary.org/obo/NCIT_C87853,"A reference to a specific clinical observation (e.g., ""Ind001_Phen001"")","MOLGENIS_RD4, FAIR Genomes"
Measurements,,code,ontology,1,TRUE,CatalogueOntologies,Analyses performed,,,,http://purl.obolibrary.org/obo/NCIT_C25162,"A unique code that identifies or categorises this measurement (e.g., ""Metabolomics"")","MOLGENIS_RD4, FAIR Genomes"
Measurements,,variable,string,1,TRUE,,,,,,http://purl.obolibrary.org/obo/NCIT_C54166,"A name that describes the measurement (e.g.. ""Blood platelet count"")","MOLGENIS_RD4, FAIR Genomes"
Measurements,,value,int,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C25712,"The value that was measured, collected, derived, etc. (e.g. ""55345"")","MOLGENIS_RD4, FAIR Genomes"
Measurements,,unit,ontology,,,CatalogueOntologies,Units,,,,http://purl.obolibrary.org/obo/NCIT_C25709,"A value that specifes the measured value (e.g., ""Per Millimeter"")","MOLGENIS_RD4, FAIR Genomes"
